"","Date","VIX.Close","Month"
"1954",2007-10-10,16.67,"2007-10"
"1955",2007-10-11,18.88,"2007-10"
"1956",2007-10-12,17.73,"2007-10"
"1957",2007-10-15,19.25,"2007-10"
"1958",2007-10-16,20.02,"2007-10"
"1959",2007-10-17,18.54,"2007-10"
"1960",2007-10-18,18.5,"2007-10"
"1961",2007-10-19,22.96,"2007-10"
"1962",2007-10-22,21.64,"2007-10"
"1963",2007-10-23,20.41,"2007-10"
"1964",2007-10-24,20.8,"2007-10"
"1965",2007-10-25,21.17,"2007-10"
"1966",2007-10-26,19.56,"2007-10"
"1967",2007-10-29,19.87,"2007-10"
"1968",2007-10-30,21.07,"2007-10"
"1969",2007-10-31,18.53,"2007-10"
"1970",2007-11-01,23.21,"2007-11"
"1971",2007-11-02,23.01,"2007-11"
"1972",2007-11-05,24.31,"2007-11"
"1973",2007-11-06,21.39,"2007-11"
"1974",2007-11-07,26.49,"2007-11"
"1975",2007-11-08,26.16,"2007-11"
"1976",2007-11-09,28.5,"2007-11"
"1977",2007-11-12,31.09,"2007-11"
"1978",2007-11-13,24.1,"2007-11"
"1979",2007-11-14,25.94,"2007-11"
"1980",2007-11-15,28.06,"2007-11"
"1981",2007-11-16,25.49,"2007-11"
"1982",2007-11-19,26.01,"2007-11"
"1983",2007-11-20,24.88,"2007-11"
"1984",2007-11-21,26.84,"2007-11"
"1985",2007-11-23,25.61,"2007-11"
"1986",2007-11-26,28.91,"2007-11"
"1987",2007-11-27,26.28,"2007-11"
"1988",2007-11-28,24.11,"2007-11"
"1989",2007-11-29,23.97,"2007-11"
"1990",2007-11-30,22.87,"2007-11"
"1991",2007-12-03,23.61,"2007-12"
"1992",2007-12-04,23.79,"2007-12"
"1993",2007-12-05,22.53,"2007-12"
"1994",2007-12-06,20.96,"2007-12"
"1995",2007-12-07,20.85,"2007-12"
"1996",2007-12-10,20.74,"2007-12"
"1997",2007-12-11,23.59,"2007-12"
"1998",2007-12-12,22.47,"2007-12"
"1999",2007-12-13,22.56,"2007-12"
"2000",2007-12-14,23.27,"2007-12"
"2001",2007-12-17,24.52,"2007-12"
"2002",2007-12-18,22.64,"2007-12"
"2003",2007-12-19,21.68,"2007-12"
"2004",2007-12-20,20.58,"2007-12"
"2005",2007-12-21,18.47,"2007-12"
"2006",2007-12-24,18.6,"2007-12"
"2007",2007-12-26,18.66,"2007-12"
"2008",2007-12-27,20.26,"2007-12"
"2009",2007-12-28,20.74,"2007-12"
"2010",2007-12-31,22.5,"2007-12"
"2011",2008-01-02,23.17,"2008-01"
"2012",2008-01-03,22.49,"2008-01"
"2013",2008-01-04,23.94,"2008-01"
"2014",2008-01-07,23.79,"2008-01"
"2015",2008-01-08,25.43,"2008-01"
"2016",2008-01-09,24.12,"2008-01"
"2017",2008-01-10,23.45,"2008-01"
"2018",2008-01-11,23.68,"2008-01"
"2019",2008-01-14,22.9,"2008-01"
"2020",2008-01-15,23.34,"2008-01"
"2021",2008-01-16,24.38,"2008-01"
"2022",2008-01-17,28.46,"2008-01"
"2023",2008-01-18,27.18,"2008-01"
"2024",2008-01-22,31.01,"2008-01"
"2025",2008-01-23,29.02,"2008-01"
"2026",2008-01-24,27.78,"2008-01"
"2027",2008-01-25,29.08,"2008-01"
"2028",2008-01-28,27.78,"2008-01"
"2029",2008-01-29,27.32,"2008-01"
"2030",2008-01-30,27.62,"2008-01"
"2031",2008-01-31,26.2,"2008-01"
"2032",2008-02-01,24.02,"2008-02"
"2033",2008-02-04,25.99,"2008-02"
"2034",2008-02-05,28.24,"2008-02"
"2035",2008-02-06,28.97,"2008-02"
"2036",2008-02-07,27.66,"2008-02"
"2037",2008-02-08,28.01,"2008-02"
"2038",2008-02-11,27.6,"2008-02"
"2039",2008-02-12,26.33,"2008-02"
"2040",2008-02-13,24.88,"2008-02"
"2041",2008-02-14,25.54,"2008-02"
"2042",2008-02-15,25.02,"2008-02"
"2043",2008-02-19,25.59,"2008-02"
"2044",2008-02-20,24.4,"2008-02"
"2045",2008-02-21,25.12,"2008-02"
"2046",2008-02-22,24.06,"2008-02"
"2047",2008-02-25,23.03,"2008-02"
"2048",2008-02-26,21.9,"2008-02"
"2049",2008-02-27,22.69,"2008-02"
"2050",2008-02-28,23.53,"2008-02"
"2051",2008-02-29,26.54,"2008-02"
"2052",2008-03-03,26.28,"2008-03"
"2053",2008-03-04,25.52,"2008-03"
"2054",2008-03-05,24.6,"2008-03"
"2055",2008-03-06,27.55,"2008-03"
"2056",2008-03-07,27.49,"2008-03"
"2057",2008-03-10,29.38,"2008-03"
"2058",2008-03-11,26.36,"2008-03"
"2059",2008-03-12,27.22,"2008-03"
"2060",2008-03-13,27.29,"2008-03"
"2061",2008-03-14,31.16,"2008-03"
"2062",2008-03-17,32.24,"2008-03"
"2063",2008-03-18,25.79,"2008-03"
"2064",2008-03-19,29.84,"2008-03"
"2065",2008-03-20,26.62,"2008-03"
"2066",2008-03-24,25.73,"2008-03"
"2067",2008-03-25,25.72,"2008-03"
"2068",2008-03-26,26.08,"2008-03"
"2069",2008-03-27,25.88,"2008-03"
"2070",2008-03-28,25.71,"2008-03"
"2071",2008-03-31,25.61,"2008-03"
"2072",2008-04-01,22.68,"2008-04"
"2073",2008-04-02,23.43,"2008-04"
"2074",2008-04-03,23.21,"2008-04"
"2075",2008-04-04,22.45,"2008-04"
"2076",2008-04-07,22.42,"2008-04"
"2077",2008-04-08,22.36,"2008-04"
"2078",2008-04-09,22.81,"2008-04"
"2079",2008-04-10,21.98,"2008-04"
"2080",2008-04-11,23.46,"2008-04"
"2081",2008-04-14,23.82,"2008-04"
"2082",2008-04-15,22.78,"2008-04"
"2083",2008-04-16,20.53,"2008-04"
"2084",2008-04-17,20.37,"2008-04"
"2085",2008-04-18,20.13,"2008-04"
"2086",2008-04-21,20.5,"2008-04"
"2087",2008-04-22,20.87,"2008-04"
"2088",2008-04-23,20.26,"2008-04"
"2089",2008-04-24,20.06,"2008-04"
"2090",2008-04-25,19.59,"2008-04"
"2091",2008-04-28,19.64,"2008-04"
"2092",2008-04-29,20.24,"2008-04"
"2093",2008-04-30,20.79,"2008-04"
"2094",2008-05-01,18.88,"2008-05"
"2095",2008-05-02,18.18,"2008-05"
"2096",2008-05-05,18.9,"2008-05"
"2097",2008-05-06,18.21,"2008-05"
"2098",2008-05-07,19.73,"2008-05"
"2099",2008-05-08,19.4,"2008-05"
"2100",2008-05-09,19.41,"2008-05"
"2101",2008-05-12,17.79,"2008-05"
"2102",2008-05-13,17.98,"2008-05"
"2103",2008-05-14,17.66,"2008-05"
"2104",2008-05-15,16.3,"2008-05"
"2105",2008-05-16,16.47,"2008-05"
"2106",2008-05-19,17.01,"2008-05"
"2107",2008-05-20,17.58,"2008-05"
"2108",2008-05-21,18.59,"2008-05"
"2109",2008-05-22,18.05,"2008-05"
"2110",2008-05-23,19.55,"2008-05"
"2111",2008-05-27,19.64,"2008-05"
"2112",2008-05-28,19.07,"2008-05"
"2113",2008-05-29,18.14,"2008-05"
"2114",2008-05-30,17.83,"2008-05"
"2115",2008-06-02,19.83,"2008-06"
"2116",2008-06-03,20.24,"2008-06"
"2117",2008-06-04,20.8,"2008-06"
"2118",2008-06-05,18.63,"2008-06"
"2119",2008-06-06,23.56,"2008-06"
"2120",2008-06-09,23.12,"2008-06"
"2121",2008-06-10,23.18,"2008-06"
"2122",2008-06-11,24.12,"2008-06"
"2123",2008-06-12,23.33,"2008-06"
"2124",2008-06-13,21.22,"2008-06"
"2125",2008-06-16,20.95,"2008-06"
"2126",2008-06-17,21.13,"2008-06"
"2127",2008-06-18,22.24,"2008-06"
"2128",2008-06-19,21.58,"2008-06"
"2129",2008-06-20,22.87,"2008-06"
"2130",2008-06-23,22.64,"2008-06"
"2131",2008-06-24,22.42,"2008-06"
"2132",2008-06-25,21.14,"2008-06"
"2133",2008-06-26,23.93,"2008-06"
"2134",2008-06-27,23.44,"2008-06"
"2135",2008-06-30,23.95,"2008-06"
"2136",2008-07-01,23.65,"2008-07"
"2137",2008-07-02,25.92,"2008-07"
"2138",2008-07-03,24.78,"2008-07"
"2139",2008-07-07,25.78,"2008-07"
"2140",2008-07-08,23.15,"2008-07"
"2141",2008-07-09,25.23,"2008-07"
"2142",2008-07-10,25.59,"2008-07"
"2143",2008-07-11,27.49,"2008-07"
"2144",2008-07-14,28.48,"2008-07"
"2145",2008-07-15,28.54,"2008-07"
"2146",2008-07-16,25.1,"2008-07"
"2147",2008-07-17,25.01,"2008-07"
"2148",2008-07-18,24.05,"2008-07"
"2149",2008-07-21,23.05,"2008-07"
"2150",2008-07-22,21.18,"2008-07"
"2151",2008-07-23,21.31,"2008-07"
"2152",2008-07-24,23.44,"2008-07"
"2153",2008-07-25,22.91,"2008-07"
"2154",2008-07-28,24.23,"2008-07"
"2155",2008-07-29,22.03,"2008-07"
"2156",2008-07-30,21.21,"2008-07"
"2157",2008-07-31,22.94,"2008-07"
"2158",2008-08-01,22.57,"2008-08"
"2159",2008-08-04,23.49,"2008-08"
"2160",2008-08-05,21.14,"2008-08"
"2161",2008-08-06,20.23,"2008-08"
"2162",2008-08-07,21.15,"2008-08"
"2163",2008-08-08,20.66,"2008-08"
"2164",2008-08-11,20.12,"2008-08"
"2165",2008-08-12,21.17,"2008-08"
"2166",2008-08-13,21.55,"2008-08"
"2167",2008-08-14,20.34,"2008-08"
"2168",2008-08-15,19.58,"2008-08"
"2169",2008-08-18,20.98,"2008-08"
"2170",2008-08-19,21.28,"2008-08"
"2171",2008-08-20,20.42,"2008-08"
"2172",2008-08-21,19.82,"2008-08"
"2173",2008-08-22,18.81,"2008-08"
"2174",2008-08-25,20.97,"2008-08"
"2175",2008-08-26,20.49,"2008-08"
"2176",2008-08-27,19.76,"2008-08"
"2177",2008-08-28,19.43,"2008-08"
"2178",2008-08-29,20.65,"2008-08"
"2179",2008-09-02,21.99,"2008-09"
"2180",2008-09-03,21.43,"2008-09"
"2181",2008-09-04,24.03,"2008-09"
"2182",2008-09-05,23.06,"2008-09"
"2183",2008-09-08,22.64,"2008-09"
"2184",2008-09-09,25.47,"2008-09"
"2185",2008-09-10,24.52,"2008-09"
"2186",2008-09-11,24.39,"2008-09"
"2187",2008-09-12,25.66,"2008-09"
"2188",2008-09-15,31.7,"2008-09"
"2189",2008-09-16,30.3,"2008-09"
"2190",2008-09-17,36.22,"2008-09"
"2191",2008-09-18,33.1,"2008-09"
"2192",2008-09-19,32.07,"2008-09"
"2193",2008-09-22,33.85,"2008-09"
"2194",2008-09-23,35.72,"2008-09"
"2195",2008-09-24,35.19,"2008-09"
"2196",2008-09-25,32.82,"2008-09"
"2197",2008-09-26,34.74,"2008-09"
"2198",2008-09-29,46.72,"2008-09"
"2199",2008-09-30,39.39,"2008-09"
"2200",2008-10-01,39.81,"2008-10"
"2201",2008-10-02,45.26,"2008-10"
"2202",2008-10-03,45.14,"2008-10"
"2203",2008-10-06,52.05,"2008-10"
"2204",2008-10-07,53.68,"2008-10"
"2205",2008-10-08,57.53,"2008-10"
"2206",2008-10-09,63.92,"2008-10"
"2207",2008-10-10,69.95,"2008-10"
"2208",2008-10-13,54.99,"2008-10"
"2209",2008-10-14,55.13,"2008-10"
"2210",2008-10-15,69.25,"2008-10"
"2211",2008-10-16,67.61,"2008-10"
"2212",2008-10-17,70.33,"2008-10"
"2213",2008-10-20,52.97,"2008-10"
"2214",2008-10-21,53.11,"2008-10"
"2215",2008-10-22,69.65,"2008-10"
"2216",2008-10-23,67.8,"2008-10"
"2217",2008-10-24,79.13,"2008-10"
"2218",2008-10-27,80.06,"2008-10"
"2219",2008-10-28,66.96,"2008-10"
"2220",2008-10-29,69.96,"2008-10"
"2221",2008-10-30,62.9,"2008-10"
"2222",2008-10-31,59.89,"2008-10"
"2223",2008-11-03,53.68,"2008-11"
"2224",2008-11-04,47.73,"2008-11"
"2225",2008-11-05,54.56,"2008-11"
"2226",2008-11-06,63.68,"2008-11"
"2227",2008-11-07,56.1,"2008-11"
"2228",2008-11-10,59.98,"2008-11"
"2229",2008-11-11,61.44,"2008-11"
"2230",2008-11-12,66.46,"2008-11"
"2231",2008-11-13,59.83,"2008-11"
"2232",2008-11-14,66.31,"2008-11"
"2233",2008-11-17,69.15,"2008-11"
"2234",2008-11-18,67.64,"2008-11"
"2235",2008-11-19,74.26,"2008-11"
"2236",2008-11-20,80.86,"2008-11"
"2237",2008-11-21,72.67,"2008-11"
"2238",2008-11-24,64.7,"2008-11"
"2239",2008-11-25,60.9,"2008-11"
"2240",2008-11-26,54.92,"2008-11"
"2241",2008-11-28,55.28,"2008-11"
"2242",2008-12-01,68.51,"2008-12"
"2243",2008-12-02,62.98,"2008-12"
"2244",2008-12-03,60.72,"2008-12"
"2245",2008-12-04,63.64,"2008-12"
"2246",2008-12-05,59.93,"2008-12"
"2247",2008-12-08,58.49,"2008-12"
"2248",2008-12-09,58.91,"2008-12"
"2249",2008-12-10,55.73,"2008-12"
"2250",2008-12-11,55.78,"2008-12"
"2251",2008-12-12,54.28,"2008-12"
"2252",2008-12-15,56.76,"2008-12"
"2253",2008-12-16,52.37,"2008-12"
"2254",2008-12-17,49.84,"2008-12"
"2255",2008-12-18,47.34,"2008-12"
"2256",2008-12-19,44.93,"2008-12"
"2257",2008-12-22,44.56,"2008-12"
"2258",2008-12-23,45.02,"2008-12"
"2259",2008-12-24,44.21,"2008-12"
"2260",2008-12-26,43.38,"2008-12"
"2261",2008-12-29,43.9,"2008-12"
"2262",2008-12-30,41.63,"2008-12"
"2263",2008-12-31,40,"2008-12"
"2264",2009-01-02,39.19,"2009-01"
"2265",2009-01-05,39.08,"2009-01"
"2266",2009-01-06,38.56,"2009-01"
"2267",2009-01-07,43.39,"2009-01"
"2268",2009-01-08,42.56,"2009-01"
"2269",2009-01-09,42.82,"2009-01"
"2270",2009-01-12,45.84,"2009-01"
"2271",2009-01-13,43.27,"2009-01"
"2272",2009-01-14,49.14,"2009-01"
"2273",2009-01-15,51,"2009-01"
"2274",2009-01-16,46.11,"2009-01"
"2275",2009-01-20,56.65,"2009-01"
"2276",2009-01-21,46.42,"2009-01"
"2277",2009-01-22,47.29,"2009-01"
"2278",2009-01-23,47.27,"2009-01"
"2279",2009-01-26,45.69,"2009-01"
"2280",2009-01-27,42.25,"2009-01"
"2281",2009-01-28,39.66,"2009-01"
"2282",2009-01-29,42.63,"2009-01"
"2283",2009-01-30,44.84,"2009-01"
"2284",2009-02-02,45.52,"2009-02"
"2285",2009-02-03,43.06,"2009-02"
"2286",2009-02-04,43.85,"2009-02"
"2287",2009-02-05,43.73,"2009-02"
"2288",2009-02-06,43.37,"2009-02"
"2289",2009-02-09,43.64,"2009-02"
"2290",2009-02-10,46.67,"2009-02"
"2291",2009-02-11,44.53,"2009-02"
"2292",2009-02-12,41.25,"2009-02"
"2293",2009-02-13,42.93,"2009-02"
"2294",2009-02-17,48.66,"2009-02"
"2295",2009-02-18,48.46,"2009-02"
"2296",2009-02-19,47.08,"2009-02"
"2297",2009-02-20,49.3,"2009-02"
"2298",2009-02-23,52.62,"2009-02"
"2299",2009-02-24,45.49,"2009-02"
"2300",2009-02-25,44.67,"2009-02"
"2301",2009-02-26,44.66,"2009-02"
"2302",2009-02-27,46.35,"2009-02"
"2303",2009-03-02,52.65,"2009-03"
"2304",2009-03-03,50.93,"2009-03"
"2305",2009-03-04,47.56,"2009-03"
"2306",2009-03-05,50.17,"2009-03"
"2307",2009-03-06,49.33,"2009-03"
"2308",2009-03-09,49.68,"2009-03"
"2309",2009-03-10,44.37,"2009-03"
"2310",2009-03-11,43.61,"2009-03"
"2311",2009-03-12,41.18,"2009-03"
"2312",2009-03-13,42.36,"2009-03"
"2313",2009-03-16,43.74,"2009-03"
"2314",2009-03-17,40.8,"2009-03"
"2315",2009-03-18,40.06,"2009-03"
"2316",2009-03-19,43.68,"2009-03"
"2317",2009-03-20,45.89,"2009-03"
"2318",2009-03-23,43.23,"2009-03"
"2319",2009-03-24,42.93,"2009-03"
"2320",2009-03-25,42.25,"2009-03"
"2321",2009-03-26,40.36,"2009-03"
"2322",2009-03-27,41.04,"2009-03"
"2323",2009-03-30,45.54,"2009-03"
"2324",2009-03-31,44.14,"2009-03"
"2325",2009-04-01,42.28,"2009-04"
"2326",2009-04-02,42.04,"2009-04"
"2327",2009-04-03,39.7,"2009-04"
"2328",2009-04-06,40.93,"2009-04"
"2329",2009-04-07,40.39,"2009-04"
"2330",2009-04-08,38.85,"2009-04"
"2331",2009-04-09,36.53,"2009-04"
"2332",2009-04-13,37.81,"2009-04"
"2333",2009-04-14,37.67,"2009-04"
"2334",2009-04-15,36.17,"2009-04"
"2335",2009-04-16,35.79,"2009-04"
"2336",2009-04-17,33.94,"2009-04"
"2337",2009-04-20,39.18,"2009-04"
"2338",2009-04-21,37.14,"2009-04"
"2339",2009-04-22,38.1,"2009-04"
"2340",2009-04-23,37.15,"2009-04"
"2341",2009-04-24,36.82,"2009-04"
"2342",2009-04-27,38.32,"2009-04"
"2343",2009-04-28,37.95,"2009-04"
"2344",2009-04-29,36.08,"2009-04"
"2345",2009-04-30,36.5,"2009-04"
"2346",2009-05-01,35.3,"2009-05"
"2347",2009-05-04,34.53,"2009-05"
"2348",2009-05-05,33.36,"2009-05"
"2349",2009-05-06,32.45,"2009-05"
"2350",2009-05-07,33.44,"2009-05"
"2351",2009-05-08,32.05,"2009-05"
"2352",2009-05-11,32.87,"2009-05"
"2353",2009-05-12,31.8,"2009-05"
"2354",2009-05-13,33.65,"2009-05"
"2355",2009-05-14,31.37,"2009-05"
"2356",2009-05-15,33.12,"2009-05"
"2357",2009-05-18,30.24,"2009-05"
"2358",2009-05-19,28.8,"2009-05"
"2359",2009-05-20,29.03,"2009-05"
"2360",2009-05-21,31.35,"2009-05"
"2361",2009-05-22,32.63,"2009-05"
"2362",2009-05-26,30.62,"2009-05"
"2363",2009-05-27,32.36,"2009-05"
"2364",2009-05-28,31.67,"2009-05"
"2365",2009-05-29,28.92,"2009-05"
"2366",2009-06-01,30.04,"2009-06"
"2367",2009-06-02,29.63,"2009-06"
"2368",2009-06-03,31.02,"2009-06"
"2369",2009-06-04,30.18,"2009-06"
"2370",2009-06-05,29.62,"2009-06"
"2371",2009-06-08,29.77,"2009-06"
"2372",2009-06-09,28.27,"2009-06"
"2373",2009-06-10,28.46,"2009-06"
"2374",2009-06-11,28.11,"2009-06"
"2375",2009-06-12,28.15,"2009-06"
"2376",2009-06-15,30.81,"2009-06"
"2377",2009-06-16,32.68,"2009-06"
"2378",2009-06-17,31.54,"2009-06"
"2379",2009-06-18,30.03,"2009-06"
"2380",2009-06-19,27.99,"2009-06"
"2381",2009-06-22,31.17,"2009-06"
"2382",2009-06-23,30.58,"2009-06"
"2383",2009-06-24,29.05,"2009-06"
"2384",2009-06-25,26.36,"2009-06"
"2385",2009-06-26,25.93,"2009-06"
"2386",2009-06-29,25.35,"2009-06"
"2387",2009-06-30,26.35,"2009-06"
"2388",2009-07-01,26.22,"2009-07"
"2389",2009-07-02,27.95,"2009-07"
"2390",2009-07-06,29,"2009-07"
"2391",2009-07-07,30.85,"2009-07"
"2392",2009-07-08,31.3,"2009-07"
"2393",2009-07-09,29.78,"2009-07"
"2394",2009-07-10,29.02,"2009-07"
"2395",2009-07-13,26.31,"2009-07"
"2396",2009-07-14,25.02,"2009-07"
"2397",2009-07-15,25.89,"2009-07"
"2398",2009-07-16,25.42,"2009-07"
"2399",2009-07-17,24.34,"2009-07"
"2400",2009-07-20,24.4,"2009-07"
"2401",2009-07-21,23.87,"2009-07"
"2402",2009-07-22,23.47,"2009-07"
"2403",2009-07-23,23.43,"2009-07"
"2404",2009-07-24,23.09,"2009-07"
"2405",2009-07-27,24.28,"2009-07"
"2406",2009-07-28,25.01,"2009-07"
"2407",2009-07-29,25.61,"2009-07"
"2408",2009-07-30,25.4,"2009-07"
"2409",2009-07-31,25.92,"2009-07"
"2410",2009-08-03,25.56,"2009-08"
"2411",2009-08-04,24.89,"2009-08"
"2412",2009-08-05,24.9,"2009-08"
"2413",2009-08-06,25.67,"2009-08"
"2414",2009-08-07,24.76,"2009-08"
"2415",2009-08-10,24.99,"2009-08"
"2416",2009-08-11,25.99,"2009-08"
"2417",2009-08-12,25.45,"2009-08"
"2418",2009-08-13,24.71,"2009-08"
"2419",2009-08-14,24.27,"2009-08"
"2420",2009-08-17,27.89,"2009-08"
"2421",2009-08-18,26.18,"2009-08"
"2422",2009-08-19,26.26,"2009-08"
"2423",2009-08-20,25.09,"2009-08"
"2424",2009-08-21,25.01,"2009-08"
"2425",2009-08-24,25.14,"2009-08"
"2426",2009-08-25,24.92,"2009-08"
"2427",2009-08-26,24.95,"2009-08"
"2428",2009-08-27,24.68,"2009-08"
"2429",2009-08-28,24.76,"2009-08"
"2430",2009-08-31,26.01,"2009-08"
"2431",2009-09-01,29.15,"2009-09"
"2432",2009-09-02,28.9,"2009-09"
"2433",2009-09-03,27.1,"2009-09"
"2434",2009-09-04,25.26,"2009-09"
"2435",2009-09-08,25.62,"2009-09"
"2436",2009-09-09,24.32,"2009-09"
"2437",2009-09-10,23.55,"2009-09"
"2438",2009-09-11,24.15,"2009-09"
"2439",2009-09-14,23.86,"2009-09"
"2440",2009-09-15,23.42,"2009-09"
"2441",2009-09-16,23.69,"2009-09"
"2442",2009-09-17,23.65,"2009-09"
"2443",2009-09-18,23.92,"2009-09"
"2444",2009-09-21,24.06,"2009-09"
"2445",2009-09-22,23.08,"2009-09"
"2446",2009-09-23,23.49,"2009-09"
"2447",2009-09-24,24.95,"2009-09"
"2448",2009-09-25,25.61,"2009-09"
"2449",2009-09-28,24.88,"2009-09"
"2450",2009-09-29,25.19,"2009-09"
"2451",2009-09-30,25.61,"2009-09"
"2452",2009-10-01,28.27,"2009-10"
"2453",2009-10-02,28.68,"2009-10"
"2454",2009-10-05,26.84,"2009-10"
"2455",2009-10-06,25.7,"2009-10"
"2456",2009-10-07,24.68,"2009-10"
"2457",2009-10-08,24.18,"2009-10"
"2458",2009-10-09,23.12,"2009-10"
"2459",2009-10-12,23.01,"2009-10"
"2460",2009-10-13,22.99,"2009-10"
"2461",2009-10-14,22.86,"2009-10"
"2462",2009-10-15,21.72,"2009-10"
"2463",2009-10-16,21.43,"2009-10"
"2464",2009-10-19,21.49,"2009-10"
"2465",2009-10-20,20.9,"2009-10"
"2466",2009-10-21,22.22,"2009-10"
"2467",2009-10-22,20.69,"2009-10"
"2468",2009-10-23,22.27,"2009-10"
"2469",2009-10-26,24.31,"2009-10"
"2470",2009-10-27,24.83,"2009-10"
"2471",2009-10-28,27.91,"2009-10"
"2472",2009-10-29,24.76,"2009-10"
"2473",2009-10-30,30.69,"2009-10"
"2474",2009-11-02,29.78,"2009-11"
"2475",2009-11-03,28.81,"2009-11"
"2476",2009-11-04,27.72,"2009-11"
"2477",2009-11-05,25.43,"2009-11"
"2478",2009-11-06,24.19,"2009-11"
"2479",2009-11-09,23.15,"2009-11"
"2480",2009-11-10,22.84,"2009-11"
"2481",2009-11-11,23.04,"2009-11"
"2482",2009-11-12,24.24,"2009-11"
"2483",2009-11-13,23.36,"2009-11"
"2484",2009-11-16,22.89,"2009-11"
"2485",2009-11-17,22.41,"2009-11"
"2486",2009-11-18,21.63,"2009-11"
"2487",2009-11-19,22.63,"2009-11"
"2488",2009-11-20,22.19,"2009-11"
"2489",2009-11-23,21.16,"2009-11"
"2490",2009-11-24,20.47,"2009-11"
"2491",2009-11-25,20.48,"2009-11"
"2492",2009-11-27,24.74,"2009-11"
"2493",2009-11-30,24.51,"2009-11"
"2494",2009-12-01,21.92,"2009-12"
"2495",2009-12-02,21.12,"2009-12"
"2496",2009-12-03,22.46,"2009-12"
"2497",2009-12-04,21.25,"2009-12"
"2498",2009-12-07,22.1,"2009-12"
"2499",2009-12-08,23.69,"2009-12"
"2500",2009-12-09,22.66,"2009-12"
"2501",2009-12-10,22.32,"2009-12"
"2502",2009-12-11,21.59,"2009-12"
"2503",2009-12-14,21.15,"2009-12"
"2504",2009-12-15,21.49,"2009-12"
"2505",2009-12-16,20.54,"2009-12"
"2506",2009-12-17,22.51,"2009-12"
"2507",2009-12-18,21.68,"2009-12"
"2508",2009-12-21,20.49,"2009-12"
"2509",2009-12-22,19.54,"2009-12"
"2510",2009-12-23,19.71,"2009-12"
"2511",2009-12-24,19.47,"2009-12"
"2512",2009-12-28,19.93,"2009-12"
"2513",2009-12-29,20.01,"2009-12"
"2514",2009-12-30,19.96,"2009-12"
"2515",2009-12-31,21.68,"2009-12"
"2516",2010-01-04,20.04,"2010-01"
"2517",2010-01-05,19.35,"2010-01"
"2518",2010-01-06,19.16,"2010-01"
"2519",2010-01-07,19.06,"2010-01"
"2520",2010-01-08,18.13,"2010-01"
"2521",2010-01-11,17.55,"2010-01"
"2522",2010-01-12,18.25,"2010-01"
"2523",2010-01-13,17.85,"2010-01"
"2524",2010-01-14,17.63,"2010-01"
"2525",2010-01-15,17.91,"2010-01"
"2526",2010-01-19,17.58,"2010-01"
"2527",2010-01-20,18.68,"2010-01"
"2528",2010-01-21,22.27,"2010-01"
"2529",2010-01-22,27.31,"2010-01"
"2530",2010-01-25,25.41,"2010-01"
"2531",2010-01-26,24.55,"2010-01"
"2532",2010-01-27,23.14,"2010-01"
"2533",2010-01-28,23.73,"2010-01"
"2534",2010-01-29,24.62,"2010-01"
"2535",2010-02-01,22.59,"2010-02"
"2536",2010-02-02,21.48,"2010-02"
"2537",2010-02-03,21.6,"2010-02"
"2538",2010-02-04,26.08,"2010-02"
"2539",2010-02-05,26.11,"2010-02"
"2540",2010-02-08,26.51,"2010-02"
"2541",2010-02-09,26,"2010-02"
"2542",2010-02-10,25.4,"2010-02"
"2543",2010-02-11,23.96,"2010-02"
"2544",2010-02-12,22.73,"2010-02"
"2545",2010-02-16,22.25,"2010-02"
"2546",2010-02-17,21.72,"2010-02"
"2547",2010-02-18,20.63,"2010-02"
"2548",2010-02-19,20.02,"2010-02"
"2549",2010-02-22,19.94,"2010-02"
"2550",2010-02-23,21.37,"2010-02"
"2551",2010-02-24,20.27,"2010-02"
"2552",2010-02-25,20.1,"2010-02"
"2553",2010-02-26,19.5,"2010-02"
"2554",2010-03-01,19.26,"2010-03"
"2555",2010-03-02,19.06,"2010-03"
"2556",2010-03-03,18.83,"2010-03"
"2557",2010-03-04,18.72,"2010-03"
"2558",2010-03-05,17.42,"2010-03"
"2559",2010-03-08,17.79,"2010-03"
"2560",2010-03-09,17.92,"2010-03"
"2561",2010-03-10,18.57,"2010-03"
"2562",2010-03-11,18.06,"2010-03"
"2563",2010-03-12,17.58,"2010-03"
"2564",2010-03-15,18,"2010-03"
"2565",2010-03-16,17.69,"2010-03"
"2566",2010-03-17,16.91,"2010-03"
"2567",2010-03-18,16.62,"2010-03"
"2568",2010-03-19,16.97,"2010-03"
"2569",2010-03-22,16.87,"2010-03"
"2570",2010-03-23,16.35,"2010-03"
"2571",2010-03-24,17.55,"2010-03"
"2572",2010-03-25,18.4,"2010-03"
"2573",2010-03-26,17.77,"2010-03"
"2574",2010-03-29,17.59,"2010-03"
"2575",2010-03-30,17.13,"2010-03"
"2576",2010-03-31,17.59,"2010-03"
"2577",2010-04-01,17.47,"2010-04"
"2578",2010-04-05,17.02,"2010-04"
"2579",2010-04-06,16.23,"2010-04"
"2580",2010-04-07,16.62,"2010-04"
"2581",2010-04-08,16.48,"2010-04"
"2582",2010-04-09,16.14,"2010-04"
"2583",2010-04-12,15.58,"2010-04"
"2584",2010-04-13,16.2,"2010-04"
"2585",2010-04-14,15.59,"2010-04"
"2586",2010-04-15,15.89,"2010-04"
"2587",2010-04-16,18.36,"2010-04"
"2588",2010-04-19,17.34,"2010-04"
"2589",2010-04-20,15.73,"2010-04"
